date,kdfw_obs,kdfw_fcst,baseline_pred_residual,advection_pred_residual,baseline_corrected,advection_corrected,baseline_error,advection_error,front_day,front_uncertainty_multiplier
2024-07-06,95.0,92.6,3.54628960252748,3.2202145968604725,96.14628960252747,95.82021459686047,-1.1462896025274745,-0.8202145968604668,False,1.0
2024-07-07,96.0,92.8,4.944229116557267,5.000693015579821,97.74422911655726,97.80069301557982,-1.744229116557264,-1.8006930155798244,False,1.0
2024-07-08,85.0,90.8,-3.9882344532466876,-4.378648715128582,86.8117655467533,86.42135128487142,-1.811765546753307,-1.4213512848714203,False,1.0
2024-07-09,93.0,91.3,4.005354008470701,3.9554121292302127,95.3053540084707,95.25541212923021,-2.305354008470701,-2.2554121292302085,False,1.0
2024-07-10,99.0,93.4,5.664227157189559,5.896552529455967,99.06422715718956,99.29655252945597,-0.0642271571895634,-0.29655252945596544,False,1.0
2024-07-11,97.0,97.1,1.6122211326085214,1.4721706796178833,98.71222113260852,98.57217067961788,-1.7122211326085193,-1.5721706796178836,False,1.0
2024-07-12,96.0,96.2,0.8372791386500004,0.7167460051606491,97.03727913865,96.91674600516065,-1.0372791386500069,-0.9167460051606469,False,1.0
2024-07-13,95.0,95.3,0.3301384729153503,0.25296244937886675,95.63013847291535,95.55296244937887,-0.6301384729153483,-0.5529624493788674,False,1.0
2024-07-14,98.0,98.5,0.5758783050341234,0.6275342687103735,99.07587830503412,99.12753426871038,-1.0758783050341236,-1.1275342687103773,False,1.0
2024-07-15,99.0,100.7,-0.3152809425933197,-0.37939806190622977,100.38471905740668,100.32060193809377,-1.3847190574066843,-1.3206019380937732,False,1.0
2024-07-16,100.0,102.0,-1.0259082026161115,-1.123691656464083,100.97409179738389,100.87630834353591,-0.9740917973838918,-0.8763083435359107,False,1.0
2024-07-17,96.0,99.6,-2.7548998007802368,-2.739740416936191,96.84510019921976,96.86025958306381,-0.8451001992197575,-0.860259583063808,False,1.0
2024-07-18,89.0,91.3,0.876845608165527,0.513415308640983,92.17684560816552,91.81341530864098,-3.1768456081655216,-2.813415308640984,False,1.0
2024-07-19,92.0,90.5,1.4863466968897463,1.59731534608545,91.98634669688974,92.09731534608545,0.01365330311026014,-0.09731534608545189,False,1.0
2024-07-20,94.0,92.8,2.129913992528583,2.5770030943269555,94.92991399252858,95.37700309432695,-0.9299139925285829,-1.3770030943269518,False,1.0
2024-07-21,89.0,90.0,-0.4266334534662538,-0.1688899047855224,89.57336654653375,89.83111009521448,-0.5733665465337481,-0.8311100952144841,False,1.0
2024-07-22,88.0,85.4,2.0924128450744672,1.9499613976477632,87.49241284507447,87.34996139764777,0.5075871549255311,0.6500386023522253,False,1.0
2024-07-23,87.0,84.1,2.352894239572382,1.8003253817109401,86.45289423957237,85.90032538171093,0.5471057604276268,1.0996746182890718,False,1.0
2024-07-24,92.0,88.3,2.7987460466276675,2.7569106487450474,91.09874604662767,91.05691064874505,0.9012539533723327,0.9430893512549545,False,1.0
2024-07-25,91.0,87.0,3.280986888800946,2.3898783338315077,90.28098688880095,89.3898783338315,0.7190131111990468,1.6101216661684958,False,1.0
2024-07-26,87.0,87.9,-0.9417967184688268,-1.1154271216774767,86.95820328153118,86.78457287832254,0.04179671846881661,0.21542712167746458,False,1.0
2024-07-27,91.0,89.3,1.9530364219173881,1.9652828707412129,91.25303642191739,91.26528287074122,-0.2530364219173862,-0.2652828707412169,False,1.0
2024-07-28,93.0,93.0,-0.7119632599975261,-0.8019718099913249,92.28803674000247,92.19802819000867,0.7119632599975318,0.8019718099913291,False,1.0
2024-07-29,96.0,96.2,0.5861879443854257,0.684041495214547,96.78618794438543,96.88404149521455,-0.786187944385432,-0.8840414952145466,False,1.0
2024-07-30,96.0,97.0,-0.5333710391548636,-0.6477379845886492,96.46662896084514,96.35226201541136,-0.46662896084514216,-0.3522620154113554,False,1.0
2024-07-31,97.0,98.0,-0.31744870409381004,-0.443112875981132,97.6825512959062,97.55688712401887,-0.6825512959061939,-0.5568871240188713,False,1.0
2024-08-01,100.0,100.4,0.4456121396907696,0.4687605109316522,100.84561213969077,100.86876051093166,-0.8456121396907719,-0.868760510931665,False,1.0
2024-08-02,101.0,101.5,1.102860639842628,1.154545750666085,102.60286063984263,102.65454575066609,-1.602860639842632,-1.654545750666088,False,1.0
2024-08-03,98.0,99.1,0.22985331651867316,0.11334943307939416,99.32985331651867,99.21334943307939,-1.3298533165186655,-1.2133494330793866,False,1.0
2024-08-04,96.0,95.9,0.9739355964987877,1.3203935101924482,96.8739355964988,97.22039351019245,-0.8739355964987965,-1.2203935101924515,False,1.0
2024-08-05,95.0,95.5,1.391518484722591,1.313350627210478,96.8915184847226,96.81335062721048,-1.8915184847225959,-1.8133506272104825,False,1.0
2024-08-06,100.0,98.4,2.534055927901826,2.927346573021915,100.93405592790184,101.32734657302193,-0.9340559279018379,-1.3273465730219272,False,1.0
2024-08-07,101.0,101.9,0.11638062921804435,-0.2692071497726717,102.01638062921805,101.63079285022734,-1.0163806292180482,-0.630792850227337,False,1.0
2024-08-08,102.0,101.2,1.881082771167563,1.7484182801743515,103.08108277116757,102.94841828017435,-1.0810827711675728,-0.9484182801743515,False,1.0
2024-08-09,97.0,98.8,0.7467113090524798,0.4180507043369344,99.54671130905248,99.21805070433693,-2.5467113090524833,-2.2180507043369317,False,1.0
2024-08-10,95.0,94.9,2.456353862236336,2.3994337282894858,97.35635386223635,97.29943372828949,-2.3563538622363467,-2.299433728289486,False,1.0
2024-08-11,95.0,96.6,-0.15100516327473051,-0.6409733497771701,96.44899483672526,95.95902665022282,-1.4489948367252623,-0.9590266502228246,False,1.0
2024-08-12,98.0,97.7,1.1030259276295498,1.0808779179754324,98.80302592762955,98.78087791797543,-0.8030259276295482,-0.780877917975431,False,1.0
2024-08-13,99.0,98.4,1.36993852350806,1.1192262797940495,99.76993852350806,99.51922627979405,-0.7699385235080598,-0.5192262797940543,False,1.0
2024-08-14,99.0,100.2,0.35174686078112966,0.13866506804805312,100.55174686078114,100.33866506804806,-1.5517468607811367,-1.3386650680480585,False,1.0
2024-08-15,101.0,101.2,-0.07163155222059736,-0.27774364346624636,101.12836844777941,100.92225635653375,-0.12836844777940826,0.07774364346624907,False,1.0
2024-08-16,101.0,102.7,0.6496113865842708,0.3764647581857761,103.34961138658427,103.07646475818578,-2.3496113865842716,-2.0764647581857787,False,1.0
2024-08-17,100.0,102.3,-0.10836806938957855,-0.09789641106956698,102.19163193061041,102.20210358893043,-2.191631930610413,-2.2021035889304272,False,1.0
2024-08-18,103.0,104.6,0.7660207764909652,0.7390334423437396,105.36602077649096,105.33903344234373,-2.3660207764909558,-2.339033442343734,False,1.0
2024-08-19,106.0,107.1,0.2532639334725868,0.12979487077737703,107.35326393347258,107.22979487077737,-1.3532639334725758,-1.2297948707773685,False,1.0
2024-08-20,102.0,105.8,-1.472937882668818,-1.6333856510524523,104.32706211733118,104.16661434894755,-2.327062117331181,-2.1666143489475473,False,1.0
2024-08-21,98.0,99.2,-0.5092453404545123,-0.7482277426001009,98.69075465954549,98.4517722573999,-0.6907546595454903,-0.45177225739989524,False,1.0
2024-08-22,99.0,101.9,0.6723433069686168,0.033299150223918855,102.57234330696862,101.93329915022393,-3.5723433069686195,-2.933299150223931,False,1.0
2024-08-23,102.0,100.7,2.301514644313424,2.3708404084055053,103.00151464431343,103.0708404084055,-1.0015146443134313,-1.0708404084055019,False,1.0
2024-08-24,97.0,99.1,-0.43972077799106696,-0.5798729819428768,98.66027922200892,98.52012701805712,-1.6602792220089242,-1.5201270180571242,False,1.0
2024-08-25,97.0,98.3,0.40904271304688644,0.1526128443751635,98.70904271304688,98.45261284437517,-1.709042713046884,-1.4526128443751674,False,1.0
2024-08-26,95.0,99.9,-2.013021470153033,-2.132009032206485,97.88697852984697,97.76799096779352,-2.886978529846971,-2.767990967793523,False,1.0
2024-08-27,95.0,97.2,0.34920756375520073,-0.11253280966440954,97.5492075637552,97.08746719033559,-2.5492075637552034,-2.0874671903355875,False,1.0
2024-08-28,96.0,97.3,0.14628079827378088,-0.3056306918288937,97.44628079827378,96.9943693081711,-1.4462807982737758,-0.9943693081711018,False,1.0
2024-08-29,92.0,94.1,-0.5143860712351144,-1.1625466272652343,93.58561392876489,92.93745337273477,-1.5856139287648858,-0.9374533727347654,False,1.0
2024-08-30,91.0,91.8,0.5861713371064007,0.4685544184843538,92.3861713371064,92.26855441848436,-1.3861713371064042,-1.2685544184843565,False,1.0
2024-08-31,94.0,93.4,1.0442438884129988,0.9339993073583159,94.444243888413,94.33399930735833,-0.44424388841299844,-0.33399930735832584,False,1.0
2024-09-01,93.0,93.2,1.183775852168227,1.1528224451691411,94.38377585216823,94.35282244516914,-1.3837758521682275,-1.3528224451691386,False,1.0
2024-09-02,89.0,90.1,0.11517230162202186,-0.16063289300445663,90.21517230162202,89.93936710699553,-1.2151723016220188,-0.9393671069955332,False,1.0
2024-09-03,87.0,88.2,-0.5231892670728667,-0.712467402532317,87.67681073292714,87.48753259746769,-0.6768107329271373,-0.4875325974676912,False,1.0
2024-09-04,78.0,78.3,-1.7543886849599128,-2.2197100285626625,76.54561131504009,76.08028997143734,1.454388684959909,1.9197100285626618,False,1.0
2024-09-05,89.0,86.9,2.302573620544205,2.0237359041177667,89.20257362054421,88.92373590411778,-0.20257362054421435,0.07626409588222316,False,1.0
2024-09-06,90.0,89.3,1.7096331979360322,1.4035619479096262,91.00963319793603,90.70356194790962,-1.0096331979360258,-0.7035619479096198,False,1.0
2024-09-07,85.0,86.7,0.05060731357551488,-0.19402716136369627,86.75060731357551,86.50597283863631,-1.7506073135755145,-1.5059728386363105,False,1.0
2024-09-08,83.0,82.1,2.0059873046260277,1.698727520946007,84.10598730462603,83.798727520946,-1.1059873046260265,-0.7987275209460023,False,1.0
2024-09-09,85.0,84.7,2.3245678099815428,2.0919709841086997,87.02456780998155,86.7919709841087,-2.024567809981548,-1.7919709841087013,False,1.0
2024-09-10,88.0,88.5,2.57906250438752,2.591024739294256,91.07906250438752,91.09102473929426,-3.0790625043875224,-3.091024739294255,False,1.0
2024-09-11,84.0,90.3,-3.9493114590885683,-3.6993498331828913,86.35068854091143,86.6006501668171,-2.3506885409114346,-2.600650166817104,False,1.0
2024-09-12,85.0,88.7,-0.637340881534902,-1.0593099906876338,88.0626591184651,87.64069000931237,-3.062659118465106,-2.6406900093123653,False,1.0
2024-09-13,92.0,94.3,0.8724749918004137,0.9453755951352186,95.17247499180041,95.24537559513522,-3.1724749918004136,-3.245375595135215,False,1.0
2024-09-14,93.0,93.1,2.781750899121737,2.683026575686763,95.88175089912173,95.78302657568676,-2.8817508991217267,-2.783026575686762,False,1.0
2024-09-15,92.0,92.0,2.155037834518735,2.155037834518735,94.15503783451874,94.15503783451874,-2.155037834518737,-2.155037834518737,True,2.0
2024-09-16,91.0,92.0,0.10156364580619327,-0.1662436930959028,92.1015636458062,91.83375630690409,-1.1015636458061948,-0.8337563069040925,False,1.0
2024-09-17,89.0,93.0,-1.187734238787246,-1.5775574271992263,91.81226576121276,91.42244257280078,-2.812265761212757,-2.422442572800776,False,1.0
2024-09-18,96.0,94.5,2.0103187334669865,2.186170930015889,96.51031873346699,96.68617093001589,-0.5103187334669883,-0.6861709300158907,False,1.0
2024-09-19,96.0,97.5,0.6113523039686468,0.764911345386129,98.11135230396864,98.26491134538612,-2.111352303968644,-2.2649113453861247,False,1.0
2024-09-20,95.0,97.7,1.366901271313855,1.5912888818901334,99.06690127131385,99.29128888189014,-4.066901271313853,-4.291288881890139,False,1.0
2024-09-21,95.0,95.3,1.4100765552011452,1.3919382821886739,96.71007655520114,96.69193828218867,-1.710076555201141,-1.6919382821886728,False,1.0
2024-09-22,94.0,93.7,0.21284502595493468,0.3922183620778203,93.91284502595494,94.09221836207783,0.08715497404506323,-0.09221836207782985,False,1.0
2024-09-23,88.0,91.4,-0.8201656770911142,-0.7737725605066194,90.5798343229089,90.62622743949339,-2.5798343229088943,-2.626227439493391,False,1.0
2024-09-24,89.0,86.2,3.8362466707511937,4.098995300797036,90.0362466707512,90.29899530079703,-1.036246670751197,-1.2989953007970314,False,1.0
2024-09-25,86.0,81.4,2.3679906605493724,2.3371323002447175,83.76799066054937,83.73713230024472,2.2320093394506273,2.262867699755276,False,1.0
2024-09-26,83.0,81.2,3.1730893967256577,3.0398568419026564,84.37308939672566,84.23985684190266,-1.3730893967256605,-1.2398568419026645,False,1.0
2024-09-27,84.0,84.0,2.5110987303534626,2.485174554985986,86.51109873035347,86.48517455498599,-2.511098730353467,-2.4851745549859885,False,1.0
2024-09-28,87.0,87.1,1.756848505594567,1.7127679839190386,88.85684850559456,88.81276798391903,-1.8568485055945558,-1.8127679839190307,False,1.0
2024-09-29,86.0,86.4,1.6657635865507467,1.5798987396829511,88.06576358655076,87.97989873968295,-2.0657635865507586,-1.9798987396829517,False,1.0
2024-09-30,91.0,88.7,2.1898221012357535,2.2576288706639933,90.88982210123575,90.957628870664,0.110177898764249,0.04237112933600429,False,1.0
2024-10-01,92.0,90.8,0.8954628992030634,0.7494196078238997,91.69546289920306,91.54941960782389,0.3045371007969351,0.4505803921761071,False,1.0
2024-10-02,89.0,87.4,1.7247786581745417,1.837263656954599,89.12477865817455,89.23726365695461,-0.1247786581745487,-0.23726365695461027,False,1.0
2024-10-03,93.0,91.4,0.0466669345803474,-0.035976358196153906,91.44666693458035,91.36402364180385,1.5533330654196504,1.635976358196146,False,1.0
2024-10-04,89.0,90.5,0.393697213686231,0.11863958019772547,90.89369721368624,90.61863958019772,-1.893697213686238,-1.6186395801977227,False,1.0
2024-10-05,90.0,88.8,0.06635160958317951,-0.03415178863523709,88.86635160958318,88.76584821136476,1.1336483904168233,1.2341517886352449,False,1.0
2024-10-06,88.0,89.5,1.5958131380702334,1.4511930523010714,91.09581313807023,90.95119305230106,-3.095813138070227,-2.9511930523010648,False,1.0
2024-10-07,88.0,89.5,0.9916803455461132,0.9916803455461132,90.49168034554611,90.49168034554611,-2.491680345546115,-2.491680345546115,True,2.0
2024-10-08,84.0,85.0,0.6621933618705438,0.5363086385845853,85.66219336187055,85.53630863858459,-1.6621933618705498,-1.536308638584586,False,1.0
2024-10-09,86.0,86.0,0.5213133843437455,0.1297181096569698,86.52131338434374,86.12971810965696,-0.5213133843437419,-0.12971810965696307,False,1.0
2024-10-10,89.0,90.0,-0.12768953247482473,-0.6298399607426032,89.87231046752518,89.3701600392574,-0.8723104675251818,-0.3701600392573994,False,1.0
2024-10-11,90.0,89.2,0.710987850930613,0.4656096201437806,89.91098785093061,89.66560962014378,0.08901214906939003,0.33439037985621667,False,1.0
2024-10-12,93.0,95.1,-0.15224150297096564,0.1604390727728183,94.94775849702903,95.26043907277281,-1.947758497029028,-2.2604390727728116,False,1.0
2024-10-13,95.0,97.6,0.7390047547682682,0.5259244411386076,98.33900475476827,98.12592444113861,-3.3390047547682684,-3.125924441138608,False,1.0
2024-10-14,85.0,85.6,-0.8788241707217651,-0.46477166914053963,84.72117582927822,85.13522833085945,0.27882417072177645,-0.13522833085944796,False,1.0
2024-10-15,93.0,94.6,2.558896364884516,2.592687134746601,97.15889636488451,97.19268713474659,-4.158896364884512,-4.192687134746592,False,1.0
2024-10-16,80.0,82.0,0.4634056152739206,0.4634056152739206,82.46340561527393,82.46340561527393,-2.4634056152739277,-2.4634056152739277,True,2.0
2024-10-17,71.0,71.4,0.10480403815051151,0.04719083093791688,71.50480403815051,71.44719083093793,-0.5048040381505103,-0.44719083093792733,False,1.0
2024-10-18,77.0,78.0,-0.5140246414789267,-1.0871913012851757,77.48597535852107,76.91280869871483,-0.485975358521074,0.0871913012851735,False,1.0
2024-10-19,77.0,78.3,0.4511441282917733,0.16749869377846988,78.75114412829177,78.46749869377847,-1.7511441282917701,-1.4674986937784666,False,1.0
2024-10-20,79.0,81.1,1.3264626838711921,1.3012269100090772,82.4264626838712,82.40122691000907,-3.4264626838711933,-3.401226910009072,False,1.0
2024-10-21,81.0,82.8,1.108295991171888,1.0883125493180636,83.90829599117188,83.88831254931806,-2.908295991171883,-2.8883125493180586,False,1.0
2024-10-22,88.0,88.7,-0.7727895139377722,-0.7060015054170257,87.92721048606224,87.99399849458298,0.07278951393776367,0.006001505417017938,False,1.0
2024-10-23,90.0,91.2,-0.1396950314037482,-0.36622056819642196,91.06030496859626,90.83377943180358,-1.060304968596256,-0.8337794318035776,False,1.0
2024-10-24,86.0,89.4,-0.7112525575634466,-0.6303316778996996,88.68874744243656,88.7696683221003,-2.688747442436565,-2.7696683221003013,False,1.0
2024-10-25,87.0,88.8,-0.09901542129166674,-0.09901542129166674,88.70098457870833,88.70098457870833,-1.7009845787083293,-1.7009845787083293,True,2.0
2024-10-26,82.0,84.3,0.4624641404174926,0.25742457546381725,84.76246414041749,84.55742457546381,-2.7624641404174923,-2.5574245754638127,False,1.0
2024-10-27,84.2,86.8,-0.7148993794858309,-1.3744565840325198,86.08510062051417,85.42554341596748,-1.8851006205141658,-1.2255434159674792,False,1.0
2024-10-28,86.0,88.2,-0.7876316325719055,-0.8909865441596625,87.4123683674281,87.30901345584034,-1.4123683674281011,-1.3090134558403435,False,1.0
2024-10-29,86.0,87.3,-0.678414006109336,-0.9594373728052572,86.62158599389066,86.34056262719474,-0.6215859938906618,-0.3405626271947426,False,1.0
2024-10-30,87.0,89.2,-0.5643485651558651,-0.9117316766078724,88.63565143484414,88.28826832339213,-1.635651434844135,-1.2882683233921313,False,1.0
2024-10-31,85.0,83.2,2.4000350253278127,2.4739792449422104,85.60003502532781,85.67397924494222,-0.6000350253278128,-0.6739792449422168,False,1.0
2024-11-01,72.0,73.8,-1.77542074033736,-1.77542074033736,72.02457925966263,72.02457925966263,-0.024579259662630193,-0.024579259662630193,True,2.0
2024-11-02,78.0,78.9,-1.0349656464671044,-1.2293829107634626,77.8650343535329,77.67061708923654,0.1349656464670943,0.3293829107634565,False,1.0
2024-11-03,80.0,82.0,-0.7074132604473594,-0.827411067199615,81.29258673955265,81.17258893280038,-1.2925867395526467,-1.1725889328003802,False,1.0
2024-11-04,85.0,79.5,1.4486940591504978,1.0302444745189225,80.9486940591505,80.53024447451892,4.0513059408495025,4.469755525481077,False,1.0
2024-11-05,68.0,69.4,-1.168016682815863,-1.0913079083907848,68.23198331718415,68.30869209160922,-0.23198331718414522,-0.30869209160921685,False,1.0
2024-11-06,73.0,70.2,3.881647138541917,3.346354352582088,74.08164713854192,73.54635435258209,-1.0816471385419248,-0.5463543525820853,False,1.0
2024-11-07,70.0,75.1,-5.795571913915552,-6.328865030926627,69.30442808608444,68.77113496907337,0.6955719139155576,1.2288650309266274,False,1.0
2024-11-08,71.0,75.5,-3.097818648587864,-3.1162167376657637,72.40218135141214,72.38378326233423,-1.402181351412139,-1.3837832623342337,False,1.0
2024-11-09,72.0,69.5,3.608804085002267,3.292252360845657,73.10880408500226,72.79225236084565,-1.1088040850022622,-0.7922523608456515,False,1.0
2024-11-10,81.0,74.2,5.6502691994652,5.673334384552592,79.8502691994652,79.87333438455259,1.1497308005347975,1.1266656154474077,False,1.0
2024-11-11,77.0,72.2,4.754253750045405,4.779211347584907,76.95425375004541,76.97921134758491,0.04574624995458976,0.0207886524150922,False,1.0
2024-11-12,75.0,70.6,4.014591469488698,3.8995966239724913,74.61459146948869,74.49959662397248,0.3854085305113131,0.5004033760275206,False,1.0
2024-11-13,77.0,72.3,4.699587922825832,4.673447817644737,76.99958792282582,76.97344781764474,0.0004120771741753515,0.026552182355260356,False,1.0
2024-11-14,72.0,66.9,4.860180944759847,4.836484475987586,71.76018094475985,71.7364844759876,0.23981905524014735,0.26351552401240497,False,1.0
2024-11-15,72.0,66.2,5.660300626123146,5.554853261598212,71.86030062612315,71.75485326159821,0.1396993738768515,0.24514673840178602,False,1.0
2024-11-16,76.0,75.4,2.2181747488145795,2.240184922387043,77.61817474881458,77.64018492238705,-1.6181747488145817,-1.64018492238705,False,1.0
2024-11-17,78.0,74.3,1.996628156864562,1.9481672777207235,76.29662815686456,76.24816727772073,1.703371843135443,1.751832722279275,False,1.0
2024-11-18,74.0,73.3,1.057558956876782,1.1280434911845434,74.35755895687677,74.42804349118454,-0.3575589568767725,-0.428043491184539,False,1.0
2024-11-19,74.0,69.7,5.773009276712765,5.987860322569003,75.47300927671277,75.68786032256901,-1.473009276712773,-1.6878603225690085,False,1.0
2024-11-20,69.0,64.3,2.066999591767081,2.1602910199023926,66.36699959176708,66.46029101990239,2.633000408232917,2.5397089800976147,False,1.0
2024-11-21,70.0,65.3,5.784684245257799,5.799220837368355,71.08468424525779,71.09922083736835,-1.0846842452577903,-1.0992208373683496,False,1.0
2024-11-22,66.0,61.0,6.038414908969211,6.3131528526316565,67.03841490896922,67.31315285263166,-1.0384149089692158,-1.31315285263166,False,1.0
2024-11-23,74.0,71.4,4.763903441724807,4.5457618236135975,76.16390344172481,75.94576182361361,-2.1639034417248126,-1.9457618236136085,False,1.0
2024-11-24,79.0,78.9,1.5238473195960809,1.4337578647183866,80.42384731959609,80.3337578647184,-1.4238473195960921,-1.3337578647183932,False,1.0
2024-11-25,73.0,74.0,1.006600191871689,1.0121545782951977,75.00660019187168,75.0121545782952,-2.0066001918716836,-2.0121545782951955,False,1.0
2024-11-26,60.0,56.2,4.719327036796306,4.690856130444152,60.91932703679631,60.890856130444156,-0.9193270367963109,-0.8908561304441562,False,1.0
2024-11-27,82.0,82.8,-0.8860896809310775,-0.9624257781542038,81.91391031906892,81.8375742218458,0.0860896809310816,0.16242577815420134,False,1.0
2024-11-28,61.0,66.9,-4.081520453432769,-4.101944986173204,62.81847954656724,62.798055013826804,-1.8184795465672394,-1.7980550138268043,False,1.0
2024-11-29,54.0,52.2,2.9811519946873273,2.975531350836491,55.18115199468733,55.17553135083649,-1.1811519946873332,-1.1755313508364935,False,1.0
2024-11-30,60.0,59.7,0.2441610861014582,0.36017032989024966,59.94416108610146,60.060170329890255,0.055838913898540454,-0.06017032989025495,False,1.0
2024-12-01,64.0,60.8,3.027496495859589,3.1579762726847402,63.827496495859585,63.95797627268474,0.1725035041404155,0.04202372731526083,False,1.0
2024-12-02,65.0,62.7,2.9432980466286716,2.9896794593292952,65.64329804662867,65.6896794593293,-0.6432980466286722,-0.6896794593292981,False,1.0
2024-12-03,61.0,58.5,3.317439319209769,3.336942161633539,61.81743931920977,61.83694216163354,-0.8174393192097682,-0.8369421616335373,False,1.0
2024-12-04,54.0,57.4,-1.9882195799042477,-1.8283080890232455,55.41178042009575,55.57169191097675,-1.4117804200957522,-1.571691910976753,False,1.0
2024-12-05,55.0,55.2,1.857168930113931,2.059077030646442,57.05716893011393,57.259077030646445,-2.0571689301139315,-2.259077030646445,False,1.0
2024-12-06,51.0,47.9,2.9551261445862713,3.2338196918401767,50.85512614458627,51.13381969184017,0.14487385541372788,-0.1338196918401735,False,1.0
2024-12-07,49.0,48.7,-0.872070459068673,-0.8129072786913818,47.82792954093133,47.88709272130862,1.1720704590686708,1.112907278691381,False,1.0
2024-12-08,57.0,62.2,-4.2603553686891455,-4.232503311040235,57.939644631310856,57.96749668895977,-0.9396446313108555,-0.9674966889597698,False,1.0
2024-12-09,72.0,68.6,4.125930309471504,4.180111632664187,72.7259303094715,72.78011163266419,-0.7259303094714937,-0.7801116326641875,False,1.0
2024-12-10,55.4,58.7,-2.36883724141763,-2.5687692569190173,56.33116275858237,56.131230743080984,-0.9311627585823743,-0.7312307430809852,False,1.0
2024-12-11,61.0,56.1,4.882177748608643,5.098703176586106,60.98217774860864,61.19870317658611,0.01782225139135818,-0.1987031765861076,False,1.0
2024-12-12,61.0,58.5,3.4114862581114034,3.457199377441092,61.9114862581114,61.95719937744109,-0.9114862581114025,-0.9571993774410927,False,1.0
2024-12-13,58.0,62.2,-3.637608434380724,-3.851483068321496,58.56239156561928,58.3485169316785,-0.5623915656192793,-0.3485169316785033,False,1.0
2024-12-14,73.0,68.5,4.356501087680836,4.391729421247138,72.85650108768084,72.89172942124713,0.1434989123191599,0.10827057875286528,False,1.0
2024-12-15,76.0,72.9,2.960984276511496,2.9111044832246775,75.8609842765115,75.81110448322468,0.1390157234884981,0.18889551677531813,False,1.0
2024-12-16,77.0,74.1,3.5667605130360274,3.960138916174122,77.66676051303602,78.06013891617411,-0.6667605130360243,-1.060138916174111,False,1.0
2024-12-17,75.0,74.5,1.0533957364615492,0.8649324558128446,75.55339573646155,75.36493245581285,-0.5533957364615532,-0.3649324558128484,False,1.0
2024-12-18,71.0,70.0,1.573424197423042,1.5444442199396915,71.57342419742304,71.54444421993969,-0.5734241974230372,-0.5444442199396917,False,1.0
2024-12-19,62.0,57.7,4.758238148911271,4.788838894472576,62.45823814891128,62.48883889447258,-0.4582381489112777,-0.488838894472579,False,1.0
2024-12-20,57.0,52.8,4.7461668765123735,4.942833962278481,57.54616687651237,57.74283396227848,-0.5461668765123733,-0.7428339622784819,False,1.0
2024-12-21,54.0,51.5,2.818535729128744,2.553705792296774,54.31853572912874,54.053705792296775,-0.3185357291287403,-0.053705792296774746,False,1.0
2024-12-22,62.0,58.6,3.7449645106007243,3.9931892178650736,62.344964510600725,62.593189217865074,-0.3449645106007253,-0.5931892178650742,False,1.0
2024-12-23,67.0,66.2,1.7925587364988793,1.9466343735857186,67.99255873649888,68.14663437358573,-0.9925587364988786,-1.1466343735857265,False,1.0
2024-12-24,65.0,64.9,1.8642814303005013,1.7041446396995323,66.76428143030051,66.60414463969954,-1.7642814303005139,-1.6041446396995411,False,1.0
2024-12-25,60.0,59.5,-1.4506127517404832,-1.4135536223383574,58.049387248259514,58.086446377661645,1.9506127517404863,1.9135536223383554,False,1.0
2024-12-26,58.0,62.0,-1.964684916961679,-1.9958791498216653,60.03531508303832,60.00412085017833,-2.03531508303832,-2.0041208501783316,False,1.0
2024-12-27,72.0,67.6,3.7661003594436715,4.093574342598931,71.36610035944366,71.69357434259892,0.6338996405563364,0.3064256574010784,False,1.0
2024-12-28,62.0,68.3,-3.9248493858823106,-3.8440353519101818,64.37515061411769,64.45596464808982,-2.375150614117686,-2.455964648089818,False,1.0
2024-12-29,70.0,66.9,2.163224574345046,1.9393842851832366,69.06322457434506,68.83938428518324,0.9367754256549432,1.1606157148167568,False,1.0
2024-12-30,82.0,75.4,5.78011033664023,5.825603573977836,81.18011033664024,81.22560357397784,0.8198896633597599,0.7743964260221645,False,1.0
